"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDG14","OUT018",2162.17164481042
"NCY30","OUT049",3145.72315368129
"FDO28","OUT018",1629.16727221388
"DRD24","OUT035",2318.314140498
"FDI33","OUT049",1451.48086754869
"FDN32","OUT046",3109.60338661277
"FDR16","OUT045",3334.93474246885
"FDF26","OUT046",2466.31823482902
"NCN29","OUT018",686.140533156573
"FDE20","OUT045",2530.43956337266
"FDA46","OUT046",3136.36740803061
"FDU28","OUT045",2998.29667104576
"FDQ48","OUT045",1588.73135747068
"FDV36","OUT013",1955.98425546007
"FDR14","OUT018",691.594609512058
"FDP23","OUT017",3574.6136572369
"FDP56","OUT013",746.940294794567
"FDK48","OUT010",288.491719003987
"FDR48","OUT046",2445.91929551672
"NCY29","OUT049",905.876361304916
"FDM22","OUT018",685.794604032045
"DRJ01","OUT013",2598.29621668876
"FDZ43","OUT045",3886.79969859403
"FDV03","OUT035",2611.09323061879
"FDX11","OUT027",4771.17720824696
"NCA41","OUT027",5192.94381692124
"FDE38","OUT017",2671.74303186149
"FDI27","OUT018",691.594609512058
"FDN32","OUT013",3182.8641086855
"NCN43","OUT017",2083.193472164
"FDB47","OUT027",5336.26854373235
"FDV03","OUT017",2581.93792206009
"NCN30","OUT045",1500.26419421004
"NCV54","OUT010",537.115429395991
"FDV07","OUT013",1684.96596143105
"FDP07","OUT049",3303.40076184395
"FDK48","OUT018",951.463035306847
"FDM15","OUT019",343.612792742921
"FDY19","OUT027",3247.96517877417
"FDK46","OUT046",4192.79947408036
"FDY11","OUT045",1016.27885452119
"FDH09","OUT046",858.755421406372
"FDO08","OUT027",4228.08505888172
"FDU14","OUT013",4038.20828602264
"FDD22","OUT027",3107.38339839409
"FDM27","OUT017",2671.81725293295
"FDL02","OUT027",2577.67799306331
"NCA17","OUT035",2575.51721514894
"FDE38","OUT019",433.417902544316
"NCG07","OUT049",3289.30711473008
"DRC27","OUT013",3959.04963557815
"FDA27","OUT035",4216.62467578844
"FDW40","OUT045",2080.16655035886
"DRI11","OUT013",1806.6386054661
"FDN50","OUT046",1411.67782863008
"FDR12","OUT046",2796.72009041995
"FDT34","OUT027",2541.89287793127
"FDW11","OUT035",1040.72848329655
"NCO30","OUT027",4993.60868048445
"FDZ34","OUT017",3334.53108025299
"FDU45","OUT017",1782.77767848418
"NCD42","OUT035",735.785338014608
"FDX25","OUT045",2852.50694235768
"NCR29","OUT046",871.964396928673
"FDX43","OUT019",447.624815056994
"FDB04","OUT010",294.291724484
"FDR49","OUT027",1424.29912289353
"FDS39","OUT018",1916.69769338565
"FDW58","OUT045",1623.33720929566
"FDG22","OUT019",12.3545254161556
"FDG31","OUT017",1089.41950603926
"NCV53","OUT027",6169.62508624227
"DRJ37","OUT035",2599.70617791906
"FDV07","OUT035",1841.91809669492
"FDW52","OUT018",2243.14768242448
"FDT15","OUT045",3047.77944850468
"FDD02","OUT018",1630.36864555707
"FDM16","OUT035",1174.12531095732
"NCE55","OUT046",2805.11788485885
"FDB57","OUT018",3247.46943525092
"FDQ04","OUT013",669.572960761972
"FDQ47","OUT019",18.1545308961686
"FDY14","OUT019",972.71033801163
"DRK37","OUT017",3258.6734495208
"FDO25","OUT017",3551.11686631
"FDL57","OUT046",4192.79947408036
"NCK29","OUT018",1616.82019821596
"FDK46","OUT027",6557.64724839129
"NCB43","OUT010",318.135175157122
"DRE01","OUT027",6168.68496899369
"FDC46","OUT018",2793.10972259625
"FDQ23","OUT045",1629.13721477567
"FDX38","OUT049",751.652126637479
"FDG60","OUT018",3398.70541706006
"FDW55","OUT017",4258.83339550371
"FDP39","OUT013",776.311312272941
"FDB20","OUT018",1038.54129092026
"FDV21","OUT017",2001.51981741376
"FDZ02","OUT013",1519.34747995364
"FDP19","OUT027",3245.90716682174
"FDA38","OUT035",4172.57960848254
"FDH22","OUT045",1816.02432676023
"DRM11","OUT045",3818.70985854818
"FDO12","OUT027",5164.19408789987
"FDT14","OUT049",1983.77278001528
"FDW34","OUT010",915.777642233834
"FDG04","OUT027",5003.19485082418
"FDW59","OUT018",1188.83397708418
"FDR33","OUT018",1443.92762157668
"FDP32","OUT013",1984.79396040313
"FDL13","OUT027",6142.63026697669
"FDD22","OUT013",1841.64944980254
"FDV40","OUT027",2082.53784878489
"NCD55","OUT046",722.292787003387
"FDQ20","OUT010",12.3545254161556
"FDD28","OUT045",825.688767122054
"FDC39","OUT045",3367.33482665454
"NCR17","OUT049",2019.82156940145
"DRO35","OUT018",1618.36750068368
"FDF40","OUT049",4231.64227155632
"FDR31","OUT018",2156.37163933041
"NCQ41","OUT017",3339.26753382545
"FDP38","OUT046",758.503342095
"NCU54","OUT027",5239.26189440861
"FDG22","OUT018",649.238119815903
"DRK59","OUT013",3742.59992315368
"FDC37","OUT046",1664.99209692933
"NCO42","OUT013",2316.18643402022
"NCT42","OUT017",2580.97161701331
"FDX27","OUT035",1556.31599495752
"FDV40","OUT018",951.808964431375
"FDT45","OUT027",1666.46872906083
"FDS47","OUT019",294.291724484
"FDR45","OUT035",4053.9829917316
"FDB03","OUT045",3678.56261223988
"FDO49","OUT035",844.402147370818
"FDU60","OUT027",4169.29024428663
"FDB26","OUT018",691.594609512058
"FDB46","OUT017",3583.81587489039
"FDQ37","OUT019",251.515425016035
"FDN03","OUT017",4191.88060976502
"NCX30","OUT045",3857.13315870695
"FDK32","OUT019",299.642841432263
"DRM47","OUT013",3166.95744177214
"NCO02","OUT046",1116.11060597821
"FDP04","OUT013",1080.57155416795
"NCO43","OUT049",1751.26759995346
"FDD59","OUT013",1250.38340770104
"FDQ10","OUT017",2970.13837219931
"FDW45","OUT035",2581.72221314042
"NCK30","OUT049",4025.46920791432
"FDU31","OUT018",3102.98377260149
"NCQ17","OUT019",287.641696558867
"FDN01","OUT017",3005.53241659937
"FDZ19","OUT049",2956.87630716939
"DRG37","OUT017",2560.57267770101
"FDE32","OUT045",714.753170642726
"FDO34","OUT049",2661.57881844617
"FDM04","OUT019",71.5157165838767
"FDZ25","OUT049",2943.44058488224
"FDU08","OUT049",1751.7347419754
"NCW30","OUT045",3818.90270020645
"NCM18","OUT013",956.357633161732
"FDS22","OUT035",776.596187831061
"NCH18","OUT017",3974.30629007337
"FDC23","OUT013",2999.43560286703
"FDY46","OUT013",3148.25825686052
"NCU06","OUT046",3788.56347898945
"FDX57","OUT045",1471.85948177845
"FDX36","OUT027",5880.92551543231
"FDL16","OUT045",715.811719058574
"FDT16","OUT010",1103.67336411013
"FDN16","OUT018",1430.14710051004
"FDC03","OUT046",3163.64348440681
"DRF60","OUT013",3955.45925633552
"FDS27","OUT027",5236.97374415358
"FDP33","OUT010",915.351776332269
"FDJ36","OUT018",1442.14824538343
"NCR42","OUT013",675.372966241985
"FDV14","OUT017",1439.60368592472
"NCP42","OUT035",3306.9141288607
"FDB50","OUT027",2262.15038764285
"NCC30","OUT027",4567.79521253423
"FDA23","OUT018",1442.14824538343
"FDW16","OUT017",1450.59506222083
"FDQ52","OUT010",835.620702222044
"FDB58","OUT049",2282.23367610714
"NCP29","OUT049",1090.95362255579
"NCM05","OUT045",3785.71781877849
"FDO25","OUT013",3452.19731970322
"NCM54","OUT046",1939.11386771249
"NCL54","OUT046",2817.46495885678
"FDL39","OUT010",330.136320030518
"FDF53","OUT018",2602.91876484908
"NCQ42","OUT035",2019.16107256292
"FDF58","OUT013",1048.61836727288
"FDZ04","OUT035",1174.12531095732
"FDE26","OUT019",445.060811296473
"FDS60","OUT017",2919.3366583595
"FDV58","OUT017",3120.01791278604
"FDM04","OUT045",768.594388025027
"FDE08","OUT035",2611.70732279245
"NCB43","OUT049",3265.81032380318
"FDU11","OUT010",549.116574269386
"FDF22","OUT019",607.264356725539
"FDE24","OUT013",2167.5366624551
"DRJ49","OUT046",1933.31386223248
"NCQ53","OUT035",4091.97750027026
"NCL41","OUT013",669.572960761972
"FDR22","OUT013",1742.55503054665
"FDH04","OUT035",1538.51484460411
"DRH15","OUT045",697.056385195841
"FDY40","OUT049",768.456828109046
"NCI17","OUT035",1605.01656428517
"NCC18","OUT013",2861.91597598645
"FDY28","OUT027",5301.94601264103
"FDB45","OUT027",2434.57372934719
"NCL30","OUT018",1622.62020369597
"FDM10","OUT017",3607.31266581729
"FDH22","OUT027",3215.92205716971
"NCZ53","OUT017",3293.27930134578
"NCI18","OUT013",3590.47798436118
"FDH14","OUT027",3521.36222204865
"FDR36","OUT027",1287.66032583115
"FDW01","OUT045",2402.85652906023
"FDK02","OUT027",3251.70717230175
"FDJ02","OUT018",2174.51871880835
"FDU55","OUT013",4451.65515314263
"NCV18","OUT027",2323.50003486035
"FDH14","OUT018",1634.62134856937
"FDZ37","OUT045",1387.66097665051
"FDX49","OUT049",3892.56504547389
"NCD43","OUT046",1671.13803153387
"FDZ07","OUT013",991.368477498172
"FDK43","OUT035",2107.58108839804
"FDR32","OUT018",3318.66965966891
"FDT39","OUT013",2541.71527412256
"NCV54","OUT017",2018.81546894728
"FDF38","OUT018",667.38519929384
"FDV60","OUT046",3090.14659720182
"FDH44","OUT027",3809.30132798762
"FDS21","OUT046",1009.47859331652
"NCL41","OUT045",672.766916117298
"FDM46","OUT017",1439.09941616733
"FDU27","OUT045",727.19877175831
"NCJ54","OUT017",3961.98176076881
"DRG51","OUT018",2287.8948406081
"NCA29","OUT019",318.135175157122
"FDR47","OUT045",3017.0987210933
"NCL19","OUT027",3492.68548796983
"DRG01","OUT049",1317.90181379398
"FDG10","OUT046",896.312615799992
"NCV05","OUT049",2502.41978299754
"NCH18","OUT019",802.921693641654
"FDV14","OUT018",1176.48690308626
"DRJ23","OUT035",3318.52908786452
"DRJ11","OUT046",3105.65410705375
"FDZ03","OUT017",3291.0735337065
"FDI27","OUT010",54.7110151123099
"FDJ14","OUT018",1176.48690308626
"FDU32","OUT017",2059.62246016564
"FDD47","OUT027",4484.16943738705
"DRF36","OUT035",3391.53081497228
"FDM21","OUT046",3992.47674142911
"FDV10","OUT018",649.238119815903
"FDH60","OUT018",2746.88891176746
"FDX47","OUT010",320.041780744561
"FDT19","OUT019",309.73738071822
"FDO11","OUT045",3766.29079120493
"FDH24","OUT027",4181.63731828455
"FDL02","OUT018",1447.94825086345
"FDB02","OUT049",3024.81019142889
"FDA43","OUT046",3143.24454509451
"FDG52","OUT045",739.308509985472
"DRC12","OUT013",3136.25711198713
"FDY37","OUT018",1893.12668138729
"NCU18","OUT045",2079.47823711374
"FDU09","OUT035",950.572205243073
"DRJ25","OUT027",1406.49797254012
"DRE12","OUT018",1612.56749520366
"DRL47","OUT017",2018.81546894728
"DRK01","OUT046",1536.11907636371
"FDC22","OUT019",309.73738071822
"FDG44","OUT013",776.226172834122
"FDW04","OUT035",2043.34617673494
"FDK09","OUT049",3925.26405405428
"NCN43","OUT035",2083.53907577964
"FDG04","OUT049",3303.51402724276
"FDH32","OUT010",288.491719003987
"DRI47","OUT017",2580.97161701331
"DRE15","OUT013",1185.45096013477
"FDY11","OUT035",1156.14134617868
"FDO60","OUT049",709.295636941325
"FDQ20","OUT018",649.238119815903
"FDO57","OUT027",4174.60315830279
"FDT14","OUT019",549.116574269386
"FDA57","OUT049",709.295636941325
"DRN35","OUT017",724.413850597137
"FDJ03","OUT046",758.503342095
"FDX28","OUT017",1698.55961907112
"DRE25","OUT045",1335.25397447213
"FDR09","OUT046",4124.64367894197
"FDB23","OUT035",3907.33602956057
"FDO08","OUT045",2495.83371154768
"FDQ23","OUT049",1768.10244526008
"FDW04","OUT013",1909.3772587617
"DRK13","OUT010",304.613372908723
"NCL17","OUT027",3444.76625710015
"FDY21","OUT035",3322.32134450567
"FDJ38","OUT027",5064.40463995293
"FDA37","OUT019",549.116574269386
"FDV43","OUT013",710.383810578426
"FDL36","OUT046",1393.53074915215
"FDD53","OUT045",702.752025769331
"FDZ19","OUT010",309.73738071822
"FDV21","OUT045",1816.02432676023
"NCL54","OUT018",2513.31836883818
"DRI47","OUT027",3744.30537399915
"DRG03","OUT049",2534.81986718324
"FDG21","OUT013",2507.10942229759
"FDW03","OUT018",1483.86633685973
"NCI55","OUT046",1939.11386771249
"DRC36","OUT019",297.736235844824
"FDH22","OUT017",2001.51981741376
"FDV20","OUT045",1869.50622733916
"NCU41","OUT027",5186.06667985734
"FDN46","OUT027",2541.89287793127
"FDK50","OUT045",2540.27080488029
"NCA05","OUT027",3738.50536851913
"DRH01","OUT018",2480.57235552796
"FDT08","OUT018",2156.37163933041
"FDM08","OUT018",3317.17714044348
"FDZ07","OUT035",1070.22650148473
"FDS22","OUT017",801.777326031636
"FDV35","OUT027",3720.46265394772
"FDI28","OUT010",276.490574130592
"FDW58","OUT027",2577.73674285609
"FDT52","OUT045",3737.81511411948
"FDY34","OUT046",2571.6424913144
"FDR10","OUT046",2571.6424913144
"FDK57","OUT017",2025.01660834066
"FDR02","OUT027",2705.12527186674
"FDX49","OUT046",3732.40882872445
"FDQ20","OUT046",716.146852398846
"DRK23","OUT045",3891.27308593269
"NCW06","OUT046",3144.76520246951
"FDR31","OUT017",2552.56690458172
"NCE43","OUT013",2589.885451058
"DRO59","OUT027",2214.85121910126
"FDN09","OUT049",4029.24116942413
"FDR11","OUT046",2579.69435662877
"FDO57","OUT013",2610.29736156216
"NCX18","OUT017",3306.56852524506
"FDB05","OUT018",3469.02198975999
"FDQ08","OUT018",868.402034643518
"NCG43","OUT035",1479.72388860712
"FDJ56","OUT013",1659.22905510891
"FDA13","OUT010",18.1545308961686
"FDO56","OUT017",2003.5778293662
"FDB37","OUT018",3385.00467721299
"FDZ02","OUT018",1331.07637517121
"FDQ24","OUT046",3871.64886429959
"FDM16","OUT013",1045.96570234297
"FDU35","OUT049",1733.49659343511
"FDT35","OUT035",2672.08863547713
"NCX30","OUT049",4087.38452834576
"FDG04","OUT017",3293.27930134578
"FDI12","OUT035",1433.63571042409
"FDE35","OUT035",1085.1093423377
"NCP14","OUT027",2506.88203359483
"NCY53","OUT045",1602.46711891942
"FDP49","OUT017",933.827723793802
"FDQ04","OUT017",718.613845117124
"FDM39","OUT035",3143.21443410041
"FDO58","OUT019",413.018963232018
"FDC56","OUT017",2001.51981741376
"NCQ54","OUT046",2580.0402857533
"FDV10","OUT027",1339.9668217011
"NCK17","OUT046",704.145707525451
"NCF55","OUT027",1317.30305136259
"FDV33","OUT013",4338.70986756179
"NCH29","OUT019",276.490574130592
"FDA37","OUT027",3275.20396322865
"FDH46","OUT018",1442.14824538343
"FDS25","OUT035",1824.22131124803
"FDH04","OUT027",2383.52900395719
"FDX52","OUT046",3124.36626315722
"NCD42","OUT017",753.219696942099
"FDW47","OUT017",2030.81661382067
"FDL25","OUT027",2423.87285495534
"NCJ06","OUT010",537.115429395991
"FDY09","OUT013",2882.32788649061
"FDS40","OUT046",716.492781523374
"FDH41","OUT017",3595.31152094389
"FDG38","OUT035",1521.72732142609
"FDU03","OUT027",4843.95686450067
"FDV20","OUT046",1932.96793310795
"DRB13","OUT045",3095.5104092134
"NCQ30","OUT013",1939.21541826202
"NCH06","OUT013",3825.79474767368
"FDU50","OUT018",1509.01544847413
"NCO42","OUT019",175.258671557427
"FDW09","OUT018",1050.88836491818
"FDH04","OUT013",1381.56270934025
"FDC21","OUT045",1618.71646712271
"FDL21","OUT049",743.9014887663
"FDM46","OUT010",288.491719003987
"FDT22","OUT019",106.005388729323
"FDB28","OUT035",3343.89568852694
"FDI12","OUT018",1170.68689760624
"FDA28","OUT045",1857.50508246576
"FDF59","OUT013",1944.94941563346
"FDM45","OUT027",3239.4188480966
"FDQ56","OUT017",1410.30688951781
"FDR46","OUT049",2505.52307077632
"FDT01","OUT013",3452.19731970322
"FDD16","OUT027",2157.26903040038
"NCU30","OUT010",421.416757670921
"FDM40","OUT010",302.240630391152
"FDI56","OUT035",1521.22305166869
"NCS30","OUT013",1915.17726424172
"FDU08","OUT017",1758.09570889172
"FDX51","OUT027",5236.97374415358
"FDA43","OUT045",3079.78283932572
"FDX59","OUT010",18.1545308961686
"FDC37","OUT018",1442.14824538343
"FDP58","OUT013",3520.13618400279
"NCY42","OUT035",2299.92518320789
"FDF21","OUT018",2793.10972259625
"FDU10","OUT027",1339.9668217011
"DRL47","OUT018",1622.62020369597
"FDA58","OUT018",3419.88571073112
"FDJ22","OUT049",3320.02041570695
"FDK50","OUT046",2581.47373282203
"FDO38","OUT035",1389.5817147401
"DRF60","OUT035",4066.14571686449
"NCZ42","OUT019",955.704086780906
"FDD35","OUT049",2102.78891554666
"FDL25","OUT045",1311.75718354523
"FDJ16","OUT013",837.391650165195
"DRK59","OUT049",3898.16830645739
"FDI50","OUT046",3800.56462386285
"NCB19","OUT045",1287.57207937321
"DRI37","OUT035",1007.45491020864
"FDA14","OUT027",3773.94455452665
"FDC08","OUT018",3318.66965966891
"FDS45","OUT046",1666.77147312259
"FDI21","OUT049",1126.45155835609
"DRJ47","OUT035",2978.88177025386
"DRE37","OUT027",4996.16069084242
"FDT55","OUT018",2255.14882729788
"NCG42","OUT027",3204.40800376016
"FDA31","OUT049",2875.50670062274
"NCW42","OUT046",3433.52457846152
"FDF50","OUT017",3260.46702736658
"FDK56","OUT049",3257.41252936428
"FDX10","OUT035",718.493545079188
"NCK07","OUT027",4192.86125628499
"FDZ49","OUT017",3695.60252895943
"FDR33","OUT013",1683.26720912922
"FDO44","OUT018",1503.21544299412
"FDA20","OUT046",3097.25631261484
"NCL30","OUT045",1833.31997829374
"FDI05","OUT019",189.41231851718
"FDQ12","OUT018",3333.72750691461
"FDH47","OUT017",1722.75773227598
"FDH34","OUT018",2793.10972259625
"FDF29","OUT046",1933.31386223248
"FDG40","OUT018",637.236974942508
"NCE18","OUT017",4156.30845289326
"FDP21","OUT010",309.73738071822
"FDY50","OUT013",1364.75800786868
"FDB36","OUT049",2036.07541728714
"NCZ29","OUT049",1989.46842058877
"FDU20","OUT018",1636.91571407498
"FDO56","OUT013",1928.74932960369
"FDW31","OUT049",3326.89755277084
"DRH59","OUT013",1138.8439634364
"NCB30","OUT017",3306.56852524506
"FDK43","OUT027",3281.1369395729
"FDW43","OUT045",3701.22728629785
"NCL19","OUT017",2329.35173098399
"FDJ27","OUT046",1694.36311440771
"FDC45","OUT046",2796.72009041995
"FDY40","OUT035",797.006958097362
"NCM41","OUT035",1473.92388312711
"NCK18","OUT019",456.022609495896
"FDP37","OUT049",2013.36681893533
"FDA27","OUT027",6410.81651398293
"NCX30","OUT035",4077.49540606442
"FDR09","OUT017",4097.73922807007
"FDG08","OUT027",4592.91606557027
"NCU30","OUT013",2589.885451058
"FDB16","OUT017",1439.60368592472
"FDM16","OUT017",1120.81138039901
"FDC48","OUT013",1261.41824752766
"NCF18","OUT046",3105.65410705375
"FDU46","OUT018",1183.03397160417
"FDH41","OUT018",3078.63555373017
"NCN42","OUT010",342.64648769614
"FDU49","OUT046",1399.33075463216
"FDB20","OUT027",2279.84717308974
"FDG50","OUT019",318.329878504303
"FDW20","OUT045",1904.11207916413
"NCO55","OUT049",1727.77080902656
"FDX48","OUT046",2445.91929551672
"FDU48","OUT046",1932.96793310795
"FDR48","OUT019",299.642841432263
"FDK27","OUT013",2014.16497788151
"FDT35","OUT013",2601.8865959314
"FDN12","OUT049",1727.6965879551
"NCE31","OUT019",6.15338602277303
"FDL21","OUT017",765.220841815495
"FDV56","OUT017",1768.66340669639
"FDR16","OUT017",3571.81473001699
"NCP41","OUT049",1750.30129490668
"FDJ27","OUT013",1688.60007258729
"FDA07","OUT017",2025.01660834066
"FDK55","OUT049",1491.41958283174
"FDM33","OUT049",3762.0330543637
"FDY46","OUT046",3097.25631261484
"FDD36","OUT046",1923.87622813141
"FDB12","OUT027",2513.08317298821
"FDF28","OUT019",531.315423915978
"NCE07","OUT019",467.665518248053
"FDW50","OUT027",4219.67429325096
"NCW18","OUT017",3956.08937569881
"NCJ17","OUT019",276.490574130592
"DRZ24","OUT010",531.315423915978
"FDS07","OUT035",2010.22421960076
"NCW05","OUT010",393.362449822822
"FDZ22","OUT018",1170.68689760624
"FDK02","OUT046",1929.67623361142
"FDZ45","OUT027",5246.10174073561
"FDL25","OUT046",1428.92479355221
"FDS08","OUT045",2733.25838465116
"NCZ42","OUT027",6231.21155205731
"FDX57","OUT035",1669.32420502852
"FDF21","OUT046",3097.25631261484
"FDJ56","OUT018",1325.2763696912
"FDX10","OUT013",710.383810578426
"DRG48","OUT035",2634.31202974403
"DRN37","OUT046",2547.29427244308
"NCY41","OUT018",637.236974942508
"FDN28","OUT045",1606.71532224932
"FDE34","OUT045",2802.12289339335
"FDR10","OUT045",2500.45445372063
"FDC32","OUT017",1439.09941616733
"DRG13","OUT046",2547.29427244308
"FDP59","OUT049",1560.34847027418
"NCT53","OUT010",401.017818358623
"FDL57","OUT027",6389.24216996166
"FDN32","OUT010",344.343232543195
"FDK09","OUT018",3318.66965966891
"FDA52","OUT010",297.736235844824
"FDC57","OUT049",3320.02041570695
"FDI09","OUT035",4214.84285585786
"NCB07","OUT046",3098.54439164073
"FDP26","OUT035",1769.67469998284
"FDP40","OUT027",2700.71395383754
"FDL15","OUT013",2507.10942229759
"FDV07","OUT046",1703.07607724939
"FDS03","OUT017",1162.18354275078
"FDE50","OUT049",3335.91411142845
"FDQ15","OUT017",1307.5323003102
"FDQ33","OUT010",314.241775264548
"FDT22","OUT013",878.202499981648
"DRO35","OUT035",1997.72229358846
"FDJ41","OUT049",4232.63934772345
"FDQ27","OUT035",1815.56709819912
"FDC26","OUT017",1765.0808930373
"NCF43","OUT027",3462.91333657809
"NCR50","OUT035",2581.31722062896
"FDE39","OUT018",1634.62134856937
"FDN49","OUT027",1353.03947988324
"DRG11","OUT035",1751.18523638431
"NCA18","OUT049",1991.01572305649
"FDM36","OUT018",2492.57350040136
"FDW32","OUT017",1410.30688951781
"NCQ18","OUT010",282.290579610605
"FDX14","OUT027",2256.83747362669
"FDD46","OUT017",2514.47117982253
"FDI34","OUT019",835.297317790881
"NCJ17","OUT035",1421.63456555069
"FDB52","OUT035",4216.62467578844
"FDV55","OUT018",2156.37163933041
"FDC57","OUT046",3136.36740803061
"FDB29","OUT046",1812.42812945894
"NCO43","OUT035",1780.95738777605
"FDG44","OUT045",757.098741971525
